avg_burst_time,arrival_rate,cpu_io_ratio,priority_variance,queue_length,throughput_req,best_scheduler
17,18,0.7689880417960708,2,39,low,RR
14,27,0.704813906298308,5,17,low,RR
12,25,0.2738152930897881,8,32,high,Priority
1,3,0.22687921312645556,7,13,high,FCFS
10,18,0.3876232052014647,3,36,medium,Priority
3,8,0.1846466461209594,3,13,high,SJF
19,17,0.19105227271306655,4,33,high,RR
2,4,0.24950886008134132,1,29,medium,SJF
11,23,0.9244172334484896,8,9,low,Priority
16,15,0.8369323637816957,5,19,high,RR
17,3,0.7596078050830146,6,48,medium,RR
17,14,0.58536978781871,2,31,medium,RR
19,3,0.8452723467587391,3,8,low,RR
13,4,0.3060693437723799,5,48,medium,RR
16,7,0.9397007283865839,1,13,low,RR
17,27,0.985170828767767,9,49,high,Priority
13,13,0.7182856073496218,6,10,low,RR
10,19,0.5792459747533655,7,41,low,Priority
12,4,0.41498794533317807,2,7,high,FCFS
8,15,0.23544336356810128,1,40,medium,RR
13,29,0.19889302526820862,1,45,medium,RR
15,20,0.7566392669527546,9,18,high,Priority
6,24,0.4037832156950945,8,21,low,SJF
17,19,0.8349745451950163,1,25,low,RR
3,27,0.38556775726660936,6,24,medium,SJF
2,3,0.856358331773243,7,36,high,FCFS
17,6,0.18888178592756077,8,37,medium,Priority
2,19,0.4555146981045196,3,45,high,SJF
8,11,0.971290888804553,2,5,high,RR
18,14,0.8538761739253843,3,36,medium,RR
9,8,0.21331337013604496,8,43,medium,Priority
6,2,0.6001963176793794,9,23,low,Priority
2,28,0.6254561421886724,3,20,medium,RR
14,20,0.2785150993645222,6,6,medium,RR
14,1,0.8629383222757908,9,26,high,FCFS
9,9,0.3664054607457584,7,25,high,Priority
4,12,0.6091061242503725,1,24,high,RR
3,9,0.9515522304703662,8,25,high,SJF
16,18,0.38354601509894726,2,17,low,RR
8,16,0.6035965262857207,2,36,medium,RR
19,24,0.8255060916469685,7,33,low,Priority
13,27,0.35148593196073075,1,41,low,RR
7,23,0.39910415409856725,8,38,medium,Priority
16,29,0.5536720777850533,7,8,medium,Priority
2,4,0.15733604023295517,6,18,high,FCFS
3,15,0.1980771563587422,3,6,low,SJF
8,18,0.8096038177748344,7,30,low,Priority
6,20,0.2275243511735879,9,40,low,SJF
18,7,0.9290730596368753,5,12,high,FCFS
15,24,0.5088463062036037,8,12,high,Priority
10,20,0.4662354330486305,4,28,medium,RR
5,15,0.4599870972192906,1,12,low,SJF
19,9,0.8486875667020496,6,37,low,RR
4,20,0.9777331041890946,7,9,low,Priority
1,22,0.6818100002715932,3,18,medium,RR
10,23,0.29089334229098857,1,23,medium,RR
13,25,0.3179492047043612,3,25,high,Priority
14,11,0.32317875805325896,6,24,high,RR
18,10,0.9165518674717855,6,34,high,RR
19,13,0.7921307641743548,1,25,high,RR
2,13,0.8273178953596277,7,26,high,Priority
1,14,0.1595773755177912,7,8,medium,SJF
8,8,0.26700503537916287,2,26,low,RR
7,20,0.974060778008752,2,35,medium,RR
3,9,0.5587800127163806,9,24,low,Priority
5,23,0.5604301935881125,5,28,high,RR
2,24,0.1765644972865015,1,31,medium,SJF
19,16,0.5751744671334156,3,11,high,RR
17,15,0.7033238354238122,3,26,high,RR
2,7,0.4780711381640569,7,31,medium,SJF
6,26,0.6348326631150403,5,11,low,RR
3,2,0.1581631141529347,7,45,low,SJF
19,9,0.983276369734028,5,34,low,SJF
10,19,0.37451097125071936,4,49,high,FCFS
12,25,0.23228859285754408,6,11,medium,RR
7,8,0.5698276521898951,6,25,low,RR
4,25,0.48534612193447807,9,41,low,SJF
6,19,0.5497993137482013,5,35,medium,RR
18,25,0.637025017195515,7,5,high,Priority
14,25,0.5754812326071657,5,27,high,RR
13,10,0.487031219468636,4,20,high,RR
11,19,0.6899585467235955,3,19,medium,RR
5,26,0.6704493903853188,3,5,low,RR
9,21,0.47587953838631986,5,25,low,RR
11,24,0.4192627669863886,8,29,low,Priority
15,12,0.34096618292939385,5,34,low,RR
8,11,0.6432638293417291,5,44,high,RR
7,17,0.8394942153893935,2,22,low,RR
15,23,0.44189489972863416,3,19,medium,RR
17,1,0.9739315538610589,7,14,medium,Priority
6,12,0.336358328054866,4,13,medium,SJF
14,17,0.635789735213441,7,23,high,Priority
2,13,0.5156922517449588,2,6,low,RR
3,27,0.4459562760587495,1,14,medium,SJF
18,24,0.35085609238601495,6,45,high,RR
8,23,0.6228873716055335,1,22,high,RR
19,10,0.8488856371083835,5,11,low,RR
14,13,0.940919391158265,9,41,high,FCFS
4,6,0.44665131686267023,4,26,high,FCFS
5,2,0.8008789662238185,4,47,high,FCFS
14,26,0.5672757641739543,4,42,high,RR
6,3,0.482035597462414,5,22,high,FCFS
4,6,0.3652984790691731,6,38,high,RR
4,16,0.41484696153899514,9,14,high,SJF
14,7,0.6133435972969645,1,47,low,RR
3,19,0.1,8,18,medium,SJF
16,15,0.4690475419142985,4,23,low,RR
12,28,0.7894614320141857,1,12,medium,RR
10,20,0.9204410230690613,9,20,medium,Priority
3,23,0.29726056931730543,4,8,medium,SJF
19,11,0.22532865254914983,8,43,low,Priority
18,12,0.49555888662146486,2,48,medium,RR
12,8,0.5993184682076039,8,37,low,Priority
16,18,0.11182070585931274,9,40,low,Priority
13,26,0.40293342858476744,3,25,medium,RR
4,12,0.37427676895199585,3,40,high,SJF
13,19,0.342624310288485,2,40,low,FCFS
1,14,0.8884542544941945,2,20,low,RR
2,4,0.14543082101285784,2,35,low,SJF
10,21,0.23485936781801922,5,18,medium,RR
16,6,0.5737386994182074,2,22,low,RR
8,27,0.3225409822289607,5,8,low,SJF
6,1,0.2793364124884699,4,6,low,SJF
14,17,0.624062876051486,3,43,medium,RR
11,10,0.36538390516952823,7,38,high,Priority
16,4,0.3133900494847822,5,20,medium,RR
12,2,0.15178366478880204,9,11,low,Priority
12,29,0.503020441489608,6,48,medium,RR
9,12,0.1869380422525079,2,23,low,RR
16,16,0.43769659412969464,7,30,low,Priority
12,9,0.13632969467548775,9,34,low,Priority
16,28,0.6720936651652288,9,6,high,Priority
19,11,0.6516628679341269,9,11,high,SJF
8,4,0.5345891158406587,5,40,medium,Priority
2,21,0.6950362660781912,1,19,medium,RR
5,11,0.37047397618287187,3,5,low,SJF
8,22,0.600949398702477,3,47,high,RR
8,13,0.4571671654539441,7,23,medium,Priority
18,29,0.31956554468646964,4,31,low,RR
14,10,0.21323322066302425,4,14,high,RR
19,12,0.6158602874051414,9,36,low,Priority
16,1,0.6481889559705689,3,16,low,RR
9,4,0.5149576719904809,6,45,high,FCFS
13,14,0.3038772930771992,2,12,high,RR
10,25,0.4328918224675535,1,15,low,RR
9,7,0.2697059324783642,3,24,medium,RR
10,25,0.17999551613149406,7,31,low,Priority
5,15,0.9567698753444617,4,18,low,RR
17,21,0.9717893643696969,9,6,high,Priority
15,3,0.23343984326092462,5,41,medium,RR
5,5,0.4124915257542378,6,22,high,FCFS
2,17,0.37610849725041473,9,17,low,SJF
18,28,0.8969281907831329,9,40,medium,Priority
13,13,0.17392180504976046,4,27,high,RR
11,12,0.9416296214606192,5,9,high,RR
11,9,0.6289433540520226,9,16,low,Priority
10,28,0.8735685689484798,4,17,high,RR
9,24,0.2638720660387169,6,35,low,RR
7,15,0.3811601955236863,3,33,low,SJF
2,9,0.5001009117276385,5,18,low,RR
15,18,0.3208942677186172,3,28,low,RR
9,28,0.20108836913338274,6,44,low,RR
3,22,0.8652412873519609,7,29,low,Priority
4,26,0.16880809062714694,1,8,medium,SJF
11,7,0.6214214019346113,1,30,low,RR
17,27,0.4541823679475637,7,29,medium,Priority
9,4,0.6930416360496554,5,48,high,FCFS
4,13,0.651348312935786,2,8,low,RR
6,4,0.973683276633004,9,8,low,Priority
6,13,0.3484073128090942,7,36,high,SJF
1,11,0.46235439795257477,8,26,medium,SJF
14,29,0.5075366294762653,7,35,high,Priority
6,9,0.4803884237039302,6,12,low,SJF
8,8,0.37281322801458416,3,43,high,Priority
4,9,0.6639107352750454,4,34,high,RR
10,7,0.1,6,32,medium,RR
2,29,0.99,7,17,high,Priority
10,28,0.5201314087383959,6,24,medium,SJF
9,28,0.1373166509685988,7,18,medium,Priority
5,21,0.7392618130114041,8,19,high,Priority
9,6,0.9704076258981054,7,14,low,Priority
17,13,0.8937537593341163,3,49,low,RR
1,1,0.2623439423788593,2,40,high,FCFS
1,15,0.8529813075124387,9,14,medium,Priority
10,24,0.43321478029181154,2,42,high,RR
1,11,0.526278313850722,3,30,medium,RR
12,20,0.9764341393708864,5,12,low,RR
17,28,0.49990828560358885,9,41,medium,Priority
15,23,0.23808412444905214,5,45,low,RR
19,11,0.798854924498831,2,25,high,RR
5,7,0.7872758234783258,9,18,high,FCFS
16,25,0.802913844205746,2,39,low,RR
5,2,0.43083326499767155,6,19,medium,SJF
6,13,0.20975875455813559,1,40,low,SJF
18,16,0.822120374998423,6,21,medium,RR
14,20,0.35961793377842083,2,41,medium,RR
3,16,0.34994699867849216,4,5,medium,SJF
15,10,0.3765385787618495,2,14,high,RR
17,10,0.572705295638101,3,40,medium,RR
15,17,0.4727862007699396,5,25,medium,RR
2,9,0.6483497128988926,5,24,medium,RR
18,13,0.9539031165269694,9,34,medium,Priority
16,1,0.9516722615117142,4,5,high,FCFS
3,13,0.29811749633045975,4,11,low,SJF
8,1,0.9212333257656768,2,48,low,RR
2,14,0.19849797371603314,1,23,medium,SJF
9,27,0.7030434243901078,5,32,medium,RR
4,21,0.20930801633776688,3,41,medium,SJF
4,5,0.371487644999228,9,20,medium,SJF
1,20,0.41903727643215943,5,8,low,SJF
19,14,0.29404087969684317,4,11,low,RR
1,14,0.13521331787472793,6,30,high,SJF
13,16,0.8508069545212313,9,35,high,Priority
9,26,0.9027619300930106,8,11,high,Priority
14,19,0.97008646578406,7,49,medium,Priority
7,17,0.6333764929634477,8,16,medium,Priority
11,20,0.2875135321056161,6,24,medium,RR
12,29,0.38909130871817593,4,38,high,RR
1,15,0.37103416571153713,6,44,low,SJF
5,14,0.6769486485047926,2,29,medium,RR
16,14,0.8436246126212561,1,39,high,RR
5,3,0.5998900949837472,7,9,medium,Priority
3,6,0.7565566974512324,8,6,medium,Priority
6,24,0.29583665214993277,1,15,low,SJF
10,9,0.15300070978752314,1,31,medium,RR
12,2,0.7153406862559811,9,37,medium,Priority
12,7,0.8504818050789018,4,40,medium,RR
15,2,0.9084416465671968,7,16,high,FCFS
19,9,0.13567566096782488,6,31,medium,RR
8,19,0.5892494847000963,6,8,low,RR
5,9,0.8256831498956924,9,13,low,Priority
14,6,0.40476301058226755,4,44,medium,RR
2,5,0.5347026355941122,2,38,medium,RR
2,28,0.12397225501385113,5,27,medium,SJF
17,28,0.36772364194164764,5,19,high,RR
10,23,0.8256936993339166,4,9,low,RR
11,19,0.951137236721342,8,11,low,Priority
5,28,0.6563572158831322,8,45,medium,Priority
16,14,0.2369325146265208,6,39,low,RR
13,6,0.7996385783283557,9,11,medium,RR
17,21,0.30705318078364946,9,33,high,Priority
6,21,0.8408799192793815,9,20,low,Priority
15,21,0.8606905260623765,5,12,high,RR
4,25,0.40250594766672604,2,9,high,SJF
17,8,0.8686144729105555,1,44,high,RR
12,6,0.7842803537316024,5,11,high,FCFS
9,15,0.20244150448112624,7,18,high,RR
2,29,0.5808320121300047,6,24,high,RR
13,24,0.3300997945431531,1,18,medium,FCFS
16,28,0.3470302760947865,9,9,low,RR
16,24,0.1331671574707485,4,42,medium,RR
8,9,0.672009985750288,9,17,low,SJF
6,27,0.8066472429837662,7,47,low,Priority
10,11,0.15645473345837968,8,21,high,Priority
12,16,0.6154282870474667,2,29,low,RR
14,28,0.21087824202891944,1,31,high,RR
2,4,0.4605789688459783,5,18,medium,Priority
19,10,0.9646231765379955,5,47,low,RR
16,26,0.57359693818864,9,37,medium,Priority
5,15,0.10096749844189304,5,40,high,SJF
7,15,0.8081197359758137,1,11,medium,RR
19,29,0.841574896003699,2,26,high,RR
11,5,0.955781101705675,3,6,high,FCFS
3,22,0.7190320455435975,2,48,high,RR
6,26,0.7893322606268264,2,19,high,RR
17,1,0.6392342361519208,3,14,high,FCFS
15,25,0.7344681074761821,5,11,low,RR
12,17,0.8184773043355188,3,6,medium,RR
17,24,0.30110621884568595,1,46,high,RR
15,21,0.21706847593484194,7,6,medium,Priority
4,18,0.40037517181676796,2,22,low,SJF
9,8,0.6163531877080584,5,48,low,RR
16,14,0.14871636706284294,8,43,low,Priority
4,20,0.2383752105429386,9,38,high,SJF
16,11,0.5527753639737745,3,48,medium,RR
13,27,0.7936946174794701,8,25,low,SJF
11,22,0.6610328248340706,3,11,medium,RR
15,9,0.766846306935356,7,15,high,Priority
18,13,0.6252543937162119,6,25,medium,RR
13,13,0.25578824807863854,3,28,low,RR
8,23,0.5650982433142584,8,33,high,Priority
18,14,0.20354162456338418,9,7,medium,Priority
4,23,0.6199984530933845,8,13,low,Priority
9,8,0.9482613271031811,9,49,medium,Priority
14,5,0.6802285593584064,3,28,high,FCFS
7,12,0.7498107096717065,2,22,low,RR
11,2,0.3664192001967351,7,38,low,Priority
14,7,0.7990402350341671,9,11,high,FCFS
17,26,0.9395365263094148,6,22,low,RR
16,10,0.8925233521047357,4,26,high,RR
8,9,0.32865589037041315,7,13,high,Priority
2,9,0.5386874727763209,4,32,low,RR
11,2,0.6615842733709915,3,9,low,RR
7,11,0.16572337895917894,3,17,medium,RR
12,27,0.7227335249138679,8,26,high,Priority
13,21,0.6869171477340873,1,33,low,RR
11,11,0.8092315082990589,3,41,medium,RR
19,5,0.7949362425734201,9,16,high,FCFS
15,17,0.38197132999412026,3,17,high,RR
9,28,0.610734369524335,3,18,medium,RR
19,25,0.7380603000783003,3,27,low,RR
18,16,0.8214372604232278,8,36,high,Priority
13,11,0.2022374087554847,4,30,medium,RR
5,4,0.14404016536935638,7,14,high,FCFS
2,10,0.640316237154764,8,46,medium,Priority
18,9,0.5371610886393116,4,39,medium,RR
14,21,0.617496344481802,4,33,high,RR
15,21,0.9104259616157747,9,11,low,Priority
8,12,0.2531012830379326,6,42,low,RR
14,29,0.11907662296429002,6,34,high,RR
5,14,0.5851937475769364,5,38,medium,FCFS
14,23,0.1203818245729383,7,46,medium,Priority
4,12,0.3274947160491958,5,37,high,SJF
16,5,0.459900285734004,7,29,high,FCFS
2,2,0.5562587859727626,4,45,medium,RR
6,20,0.7998363434721809,9,46,low,Priority
9,9,0.8398981920894257,9,23,medium,Priority
19,5,0.5136659852758144,1,19,medium,RR
4,26,0.2641199410052706,6,42,medium,SJF
3,21,0.7411765090261436,2,39,low,RR
9,22,0.18517382036598545,5,14,medium,RR
17,3,0.5759304684080667,5,40,high,FCFS
13,9,0.8551544698679107,7,34,low,Priority
8,10,0.17263322471056422,4,33,low,RR
1,19,0.9556520588816215,7,36,low,Priority
14,5,0.9073914240141503,8,5,medium,Priority
6,17,0.1160959237050649,1,45,high,SJF
4,9,0.2189035641374793,6,49,high,SJF
17,21,0.6506153966654168,6,24,high,RR
14,13,0.6116208964072064,4,16,medium,RR
2,16,0.40332142853583425,7,47,medium,SJF
16,28,0.8458023777542178,7,29,medium,Priority
13,5,0.558767251902223,5,18,high,FCFS
2,25,0.18467359233308767,9,34,low,SJF
2,19,0.2776872308607067,6,19,low,SJF
14,26,0.29037027831729534,3,17,low,RR
18,1,0.7376919294267743,7,9,medium,Priority
17,29,0.3354433795886606,4,13,low,RR
11,26,0.7509881232354005,2,8,low,RR
9,8,0.6842439715894105,2,22,medium,RR
5,27,0.8669812906325836,8,21,low,Priority
1,28,0.1787816030793164,1,47,medium,SJF
5,4,0.3200808698569305,8,13,high,FCFS
16,12,0.7218400194371298,3,19,medium,RR
12,13,0.3179680320090488,8,34,medium,Priority
5,11,0.3436716809257193,8,20,low,SJF
2,24,0.3307620875771107,4,13,medium,SJF
3,27,0.43901862487422993,3,35,low,SJF
10,20,0.20351638187638096,8,27,low,RR
17,22,0.2851465948063336,8,22,high,Priority
10,25,0.8698520782834251,3,21,high,RR
10,5,0.8823545291320888,5,29,low,RR
1,3,0.5445040054475037,3,32,high,FCFS
1,11,0.7587786513776658,3,37,low,RR
4,24,0.8551902626087236,3,26,medium,RR
7,25,0.3366769095643583,9,26,medium,Priority
16,15,0.99,4,40,low,RR
7,29,0.862636597328417,1,36,medium,RR
9,16,0.1965025870127813,3,32,low,RR
8,23,0.2902590435054986,5,11,medium,RR
13,18,0.11751788761931707,2,39,low,FCFS
19,7,0.48255342604380835,8,44,low,Priority
16,25,0.9499192839019912,8,48,high,Priority
6,19,0.6543424169148345,5,45,medium,RR
12,19,0.6420764537075904,9,46,medium,Priority
17,18,0.6897668621922503,2,7,medium,Priority
9,6,0.799078134098477,2,15,high,RR
7,26,0.16491444902074395,4,30,medium,RR
2,2,0.46263213432890343,9,27,high,FCFS
13,21,0.9117033849527973,5,16,high,RR
3,23,0.8907025020284784,2,7,high,RR
8,11,0.2678567381109521,9,15,low,Priority
1,14,0.8439060891372554,9,39,low,Priority
15,10,0.8974613119829036,8,38,low,Priority
6,5,0.18114138389387593,1,48,low,SJF
3,18,0.870549491559038,8,11,medium,SJF
15,17,0.5413867772975899,5,42,low,RR
5,19,0.6564129774904367,5,15,high,RR
2,22,0.6963368462648681,1,8,medium,RR
7,15,0.6884052753948252,8,6,high,Priority
1,23,0.24595294679938942,8,29,medium,SJF
11,10,0.9855931631793485,1,48,medium,RR
16,9,0.5807790853460089,2,18,high,RR
16,28,0.4093420848374983,1,40,low,RR
13,4,0.5748895887869568,8,44,medium,Priority
1,9,0.5479489112778059,1,44,low,RR
13,15,0.7395289171662783,1,45,medium,RR
12,16,0.44636416147268704,7,46,low,Priority
4,24,0.9007954847748086,1,34,low,RR
18,8,0.9662571480273191,4,28,low,RR
12,8,0.5336914090505522,8,25,high,Priority
12,18,0.46882746236013983,9,9,medium,Priority
15,8,0.36050203919331325,5,35,low,RR
9,20,0.5691440351309652,8,26,low,Priority
8,5,0.6468334213207337,5,45,low,RR
8,12,0.3178616739711589,6,26,medium,RR
19,13,0.3769435055554347,1,26,low,RR
11,16,0.5072126445537595,7,48,medium,Priority
9,26,0.13324248494068078,5,26,low,RR
15,6,0.458886300301878,9,40,medium,Priority
6,2,0.1917594307743289,4,44,medium,SJF
9,19,0.40007761226287114,6,22,high,RR
1,25,0.8556770674421303,5,21,low,RR
11,10,0.786659378373853,1,41,high,RR
12,8,0.5237548790302676,1,24,high,RR
4,26,0.6769404194120926,1,6,high,RR
12,22,0.11367139353566226,5,45,medium,RR
1,6,0.5665254020046663,8,41,medium,RR
4,6,0.9367902892928768,4,29,low,RR
4,23,0.7250570532200039,6,35,medium,RR
1,27,0.7930515538126712,1,23,high,RR
18,2,0.6259241422790537,5,37,high,FCFS
5,29,0.5054477689829575,2,5,low,RR
2,26,0.3890326790545502,7,21,high,SJF
10,12,0.7421018916370141,7,30,medium,Priority
5,20,0.4601269505288143,2,28,medium,SJF
10,13,0.36341192118757726,3,19,high,RR
1,28,0.7584445896874868,4,24,low,RR
6,3,0.14785806101808885,2,27,medium,SJF
19,7,0.9768326872260487,2,24,high,SJF
19,9,0.3093297161708655,5,33,medium,RR
13,27,0.7794294834806925,4,43,medium,RR
4,5,0.12957171753233254,4,12,low,SJF
14,12,0.2294932471466414,4,38,medium,RR
13,21,0.6569509855158844,2,45,low,RR
7,6,0.9165375222208996,2,18,low,RR
13,1,0.24641059378376456,8,41,medium,Priority
12,21,0.40552048093263,5,41,low,RR
17,14,0.9661695038715052,4,21,medium,RR
11,12,0.11934345354337739,1,44,low,RR
9,11,0.48111420444514974,5,39,low,FCFS
16,10,0.9779820169749156,9,27,high,Priority
10,12,0.1442119677795754,7,45,low,Priority
9,4,0.29201369270021943,7,15,medium,Priority
11,24,0.287745279631584,9,20,high,Priority
4,17,0.9481574274472567,7,41,high,Priority
13,3,0.1471798324480004,1,15,low,RR
18,17,0.8635596856744762,7,41,medium,Priority
16,7,0.8232023611559376,7,36,low,Priority
17,27,0.7893999972311911,2,18,high,RR
3,7,0.35389699061303204,1,19,high,FCFS
11,15,0.7734128028770996,9,9,high,Priority
5,22,0.8362606268810107,4,33,low,RR
14,18,0.4301685554865873,8,13,low,Priority
13,3,0.6363719373392898,8,34,medium,Priority
16,1,0.7067679061135677,6,30,medium,RR
5,17,0.5841491051966312,2,40,high,RR
2,7,0.7823909750547853,3,26,medium,Priority
17,25,0.23921654662227326,8,37,high,Priority
13,26,0.21380727546182413,9,15,high,Priority
8,12,0.8434390212748212,7,36,high,Priority
14,12,0.32447420871293403,5,48,low,RR
13,29,0.49978745561659604,1,39,high,RR
10,19,0.4632106259970593,4,32,high,RR
12,26,0.6385609512923756,5,48,high,RR
6,19,0.7772236155577277,5,25,high,RR
2,21,0.516280116723539,3,40,low,Priority
7,4,0.9783201780018596,9,8,low,Priority
15,25,0.7085272900969397,2,21,medium,RR
1,23,0.5533384250308078,8,28,high,Priority
6,15,0.7201058194527699,3,18,medium,RR
9,3,0.5719106402768641,9,37,low,Priority
12,4,0.6369749433910744,5,34,low,RR
6,26,0.5797081610854586,1,17,medium,RR
19,23,0.9615631310462042,5,48,medium,RR
8,12,0.22178208398036306,2,5,low,RR
4,9,0.3170835304659138,7,26,medium,Priority
10,20,0.6466081616736932,5,49,medium,RR
17,15,0.30322132009672276,5,6,medium,RR
7,29,0.17254504231409482,3,13,medium,FCFS
7,2,0.10440407891737008,2,16,high,FCFS
14,15,0.8419355213605668,9,14,high,Priority
4,19,0.5687174519449866,9,31,low,Priority
11,13,0.9127502930594925,1,25,high,RR
10,16,0.4790693461843099,9,10,high,Priority
4,15,0.8728633524338758,3,24,medium,RR
16,11,0.5035564412246507,7,33,low,Priority
11,3,0.5667084464007293,1,41,low,SJF
10,5,0.9177034861158643,8,48,medium,Priority
3,18,0.892800985768878,6,48,low,RR
6,18,0.8493666273504918,6,13,low,RR
5,7,0.7733913241781976,9,39,low,Priority
15,4,0.47856602614811283,5,27,medium,SJF
14,9,0.2226247758640847,6,7,medium,RR
16,3,0.2991551249569817,7,45,high,FCFS
3,8,0.36336488398155803,2,31,high,SJF
7,19,0.6257115002776081,9,5,medium,SJF
5,13,0.35419209949212244,4,28,low,SJF
1,20,0.9896660325045714,3,34,low,RR
19,13,0.5427789400844905,3,34,medium,RR
7,9,0.528162243883306,6,33,medium,RR
19,13,0.5236329944248383,5,7,medium,RR
19,17,0.2822596279359108,2,14,low,RR
1,1,0.24163811475007946,6,29,low,SJF
9,24,0.31775956957322,2,45,low,RR
13,11,0.3218140594828667,9,7,high,Priority
16,12,0.6445025880296504,9,39,low,Priority
13,24,0.8496072472601709,9,23,high,Priority
13,22,0.5218488689223325,5,20,low,RR
19,23,0.8801399699525735,9,37,low,Priority
9,16,0.28300349864957325,5,17,low,RR
15,22,0.7673222791716192,6,24,low,RR
18,24,0.5524388453713147,8,18,high,Priority
14,5,0.23122675264083686,8,40,low,FCFS
17,25,0.8109524822778759,2,14,high,RR
18,17,0.5926049953849521,9,34,low,Priority
14,11,0.6546221332766923,1,7,low,RR
1,21,0.6455971076469973,9,49,low,Priority
5,23,0.8030640383902676,7,20,low,RR
5,11,0.6134338422119386,6,17,high,RR
17,9,0.6906953279152481,1,22,low,Priority
11,13,0.6614563541723236,9,45,medium,Priority
1,9,0.5633637342920896,8,13,high,Priority
6,3,0.37116767123216554,6,38,medium,SJF
14,20,0.740434704758084,4,35,high,RR
1,25,0.711173138985849,3,23,high,RR
18,17,0.8601095336710681,8,18,high,Priority
6,3,0.43016413423278704,4,16,high,FCFS
7,27,0.130604980507016,1,13,low,RR
8,29,0.5690107447925074,7,47,high,Priority
13,22,0.6821072287671858,2,34,high,RR
1,12,0.7444921446315674,1,41,medium,RR
5,29,0.44227356074061225,7,18,high,SJF
6,19,0.39130760671137577,5,17,medium,SJF
1,13,0.9724022859717626,8,24,low,Priority
18,24,0.8770081500681627,5,25,medium,RR
11,26,0.2562018663947893,5,20,low,RR
13,10,0.9145021226412483,9,25,low,Priority
10,8,0.15077113941983875,6,22,low,RR
19,18,0.39680356080665785,1,13,medium,RR
13,27,0.25344524755375675,7,29,medium,Priority
16,24,0.6374080831732285,7,45,high,Priority
1,9,0.3444560692390481,5,22,high,SJF
14,28,0.4270706536498668,4,23,low,RR
1,21,0.1339604658388243,4,36,high,SJF
11,23,0.29208749913951565,8,27,medium,Priority
18,7,0.6365241912365645,1,41,medium,RR
16,12,0.8457164087063054,3,23,low,RR
1,26,0.22416672654593922,6,46,medium,SJF
3,16,0.8228561706540636,3,10,low,RR
14,5,0.6838896617995635,5,24,medium,RR
7,1,0.17819461430243427,6,11,medium,RR
11,22,0.6946240157465025,3,29,high,RR
4,19,0.5660345321489059,3,38,low,RR
8,21,0.5963683607803802,9,17,medium,Priority
6,23,0.5332361779989897,3,46,medium,RR
10,10,0.11804541573366284,8,44,low,Priority
17,8,0.9580891901411176,1,32,medium,FCFS
10,1,0.5108420868924954,9,5,low,SJF
3,24,0.6145936297901913,9,41,low,Priority
16,2,0.7608932367909701,4,27,medium,RR
3,15,0.8023538701460886,4,14,high,RR
11,8,0.16758072078844105,7,13,low,Priority
15,19,0.40293995836586755,6,9,medium,RR
15,3,0.40371171126896105,5,24,high,RR
9,23,0.8282672519506316,9,8,medium,Priority
3,19,0.6093832662309718,5,11,low,RR
6,24,0.12206158050733894,2,29,medium,RR
7,4,0.9285759481007076,7,42,low,Priority
14,12,0.7675059681475088,7,9,low,Priority
11,3,0.20501934721005674,2,12,high,FCFS
1,27,0.8103351391243487,5,29,low,RR
9,12,0.7559916015704067,8,30,medium,SJF
17,19,0.6491073344400082,8,34,medium,Priority
15,28,0.780799024707586,2,14,medium,RR
13,23,0.16557015105744405,1,26,low,Priority
5,20,0.6238643268682886,2,48,high,RR
12,15,0.4009719744323529,9,7,low,Priority
11,15,0.536840413413598,7,43,medium,Priority
9,17,0.8315172326285726,9,32,high,Priority
12,21,0.4136405612028576,2,12,low,RR
6,25,0.8182817254506093,3,6,low,RR
12,6,0.5146886464923832,6,40,medium,RR
3,17,0.5880135458970448,5,25,medium,RR
4,27,0.8145941049737526,8,23,high,Priority
5,5,0.279598540157411,3,38,low,SJF
3,15,0.518756035615004,2,24,low,RR
7,1,0.6959575596012869,3,15,medium,RR
15,6,0.532490546865555,3,28,low,RR
10,24,0.8320380175933884,8,49,medium,Priority
5,1,0.3547612598581261,5,40,low,SJF
17,13,0.9789273720656518,2,28,low,RR
2,12,0.7292084234663778,5,46,low,RR
3,17,0.871986051960404,8,32,high,Priority
8,6,0.17185404265740695,3,12,low,RR
5,5,0.2953197418039843,1,43,high,FCFS
10,3,0.6812619988778045,8,27,high,Priority
7,26,0.7648736066635691,7,17,medium,Priority
17,3,0.5822734704772322,5,28,high,FCFS
19,15,0.1300913477791479,5,27,medium,RR
1,10,0.8870080614567318,6,12,high,RR
19,19,0.2793532174153413,5,15,low,FCFS
16,5,0.3287036883869825,3,39,medium,RR
4,22,0.7648065829447823,8,43,high,Priority
3,27,0.964223316786019,3,22,medium,RR
7,22,0.13499617797130647,8,23,high,Priority
12,5,0.35724111927109853,1,40,low,RR
8,3,0.8226720711929134,7,28,low,Priority
7,18,0.5027058298748125,2,17,medium,RR
13,26,0.9890023587182949,7,14,medium,Priority
16,5,0.8889391291363016,7,30,high,FCFS
15,9,0.23967024582278326,1,36,low,RR
11,5,0.9839623493184159,8,19,high,FCFS
16,18,0.44122562991639247,4,19,high,RR
11,22,0.610607386549096,6,43,high,RR
17,15,0.9413747120586462,4,21,medium,RR
11,4,0.23858563059780036,7,46,medium,Priority
18,6,0.38586378564134827,9,49,high,FCFS
14,3,0.5645320749061791,6,27,low,RR
8,8,0.2625090590463499,7,14,low,Priority
13,25,0.17837655318192708,2,21,medium,RR
